user_id,created_at,location,favorite_count,retweet_count,text
W_I_trending,Tue Nov 29 01:11:29 +0000 2016,"London, UK.",0,0,Report: OSU suspect was “scared” to publicly pray as a Muslim https://t.co/axdPyQRztE by colincampbell https://t.co/q4yL1osPOK
MarcieDreyer,Tue Nov 29 01:11:29 +0000 2016,The Great State of Texas,0,0,RT @theblaze: Hillary Clinton rumored to be considering another go at the White House in 2020 https://t.co/TFsNVYKhIx
rockonstage,Tue Nov 29 01:11:29 +0000 2016,"Brasil, São Paulo - Interior",0,0,Informações para o show do Black Sabbath em São Paulo/SP https://t.co/4glLNrVLc7
MySummerBrielle,Tue Nov 29 01:11:29 +0000 2016,,0,0,"Watch lesbian movie: https://t.co/UJ9JsArDBj
Alexis is doing good in her new job https://t.co/T4rAbjNx0U"
yasboogie,Tue Nov 29 01:11:29 +0000 2016,Harlemite,0,0,"RT @timjhogan: Steve Bannon on excluding African Americans from voting:

""Maybe that's not such a bad thing.""… "
ConnorWTK1,Tue Nov 29 01:11:29 +0000 2016,"New Jersey, USA",0,0,RT @NINYoutube: I liked a @YouTube video from @connorwtk1 https://t.co/Z2ywCqXOHG Pokemon Black Randomized Nuzlocke #08: LOST WOODS
DrunkOnBBC,Tue Nov 29 01:11:29 +0000 2016,the hood,0,0,i can see white guys thinking they can handle her but damn does this woman humble boys https://t.co/70z3vqow5m
Hgm1470,Tue Nov 29 01:11:30 +0000 2016,,0,0,"اللهم صل وسلم على نبينا محمد
♻️ https://t.co/bFInafZBR6"
PrimitivePrairi,Tue Nov 29 01:11:30 +0000 2016,,0,0,"Witch Boots, Witch shoes,Halloween Grungy Primitive Black Witch Shoes Boots, ... https://t.co/AaX11aF6z9 via @amazon"
TerrificMusicGs,Tue Nov 29 01:11:29 +0000 2016,,0,0,Top White Curved Bb Soprano sax Saxophone Ablone shell Keys With Case+10 Pc Reed https://t.co/5EOqHEzZlf https://t.co/GoK6uABmba
BubblesUp,Tue Nov 29 01:11:30 +0000 2016,NJ Shore,0,0,"RT @cmclymer: I'm a Christian and a military vet, and I can no more blame Muslims for Abdul Razak Ali Artan than I can blame Christians for…"
KuzcoOnSecurity,Tue Nov 29 01:11:30 +0000 2016,,0,0,"RT @stevemorris__: Relative: Hi! How are you
Me: Hillary Rodham Clinton won more votes than any white man in American history."
handler840,Tue Nov 29 01:11:30 +0000 2016,,0,0,#tourist sex clips best black pussy https://t.co/16lY6stSfr
mg_meechie,Tue Nov 29 01:11:30 +0000 2016,ATLien,0,0,"RT @ComplexMusic: Kodak Black is out of jail in Florida, but still faces charges in SC. https://t.co/GWwHp90IoY https://t.co/8A2iNlmhyy"
bikes_r_fun,Tue Nov 29 01:11:30 +0000 2016,NYC,0,0,"RT @SheForHeTweets: Sorry liberals, someone does not suddenly become not muslim because it's inconvenient for you. Abdul Razak Ali Artan wa…"
rock_starlet,Tue Nov 29 01:11:30 +0000 2016,"Makati, Philippines",0,0,"RT @KurtSchlichter: Notice how the second they found out it was a Muslim without a gun, the story vanished &amp; tumbleweeds started rolling th…"
idothisnmysleep,Tue Nov 29 01:11:30 +0000 2016,MU/Pleiades,0,0,We'll see more racist and sick people present themselves because our hearts are on display and we can't hide who we are any longer
kholod9112,Tue Nov 29 01:11:30 +0000 2016,إدارة أعمال ,0,0,"سبحان الله وبحمده عدد خلقه ورضا نفسه وزنة عرشه ومداد كلماته
♻️ https://t.co/emqqLr4YLA"
mizzmeluvz,Tue Nov 29 01:11:30 +0000 2016,,0,0,RT @_MartyMar_23: The suspect dead so why y'all got a pic of a black man in cuffs for the cover??🤔 https://t.co/hFc4J6z0P4
edgard1307,Tue Nov 29 01:11:30 +0000 2016,,0,0,"@elhigadodmarita @eduzzs
A dónde carajos estamos llegando!
El lobby gay d Bruce,d Belaúnde y la Hna. gay del premier están jodiendo al país?"
_cosmiccharlie,Tue Nov 29 01:11:30 +0000 2016,Kentfucky lolol,0,0,Racist White Woman Trump Rant in Chicago Store 11/23/16 https://t.co/1q6JvwiROO via @YouTube lmaooo. She's fucking ridiculous 😭
RonG30,Tue Nov 29 01:11:30 +0000 2016,,0,0,J. Adrienne said this is her first lesbian relationship  #LHHNY https://t.co/0ndGbv9hom
re3o1987,Tue Nov 29 01:11:30 +0000 2016,مصر,0,0,"اللهم صل وسلم على نبينا محمد
♻️ https://t.co/YTMyQI27R2"
SpecialVideoGa,Tue Nov 29 01:11:30 +0000 2016,,0,0,Turtle Beach Ear Force P11 Black/Red Headband Headsets for Multi-Platform https://t.co/66OAs3nUH6 https://t.co/evb3iYqQNW
Foozji_Ceulzo,Tue Nov 29 01:11:30 +0000 2016,"Virginia, USA",0,0,Sony PlayStation 3 Launch Edition 80GB Piano Black Console (CECH-K01) https://t.co/S9S9xKue9I https://t.co/bzfdB7JBUn
Mateohenao898_,Tue Nov 29 01:11:30 +0000 2016,with m,0,0,RT @ComedyWorIdStar: This what Black Friday looks like in Canada... dude these are the nicest people on the planet https://t.co/V4PMeQi4WH
Bridd65Bridd,Tue Nov 29 01:11:30 +0000 2016,"Maryville, TN",0,0,"@FoxNews @JenGriffinFNC Good job young man! Too bad Our president only gives ""hero"" medals to gay celebrities! U really deserve it...."
hip4132,Tue Nov 29 01:11:30 +0000 2016,Indonesia,0,0,RT @allkpop: SM and YG confirm whether or not they will send trainees for the male version of 'Produce 101'… 
g_nascimentocrf,Tue Nov 29 01:11:30 +0000 2016,"Benfica, Rio de Janeiro",0,0,"RT @luujudoca: Não sei pq eu tenho essa mania, se a pessoa não vem falar cmg, eu não vou falar com ela kkk"
Melanin_Meme,Tue Nov 29 01:11:30 +0000 2016,"MAC, Milani & NYX Cosmetics",0,0,"RT @lovelyti: so this chick really gave up her job and SON, to work on her 1st lesbian relationship lol i guess  #LHHNY https://t.co/LLFmVl…"
Nintendoe3E3,Tue Nov 29 01:11:30 +0000 2016,United States,0,0,Nintendo 3DS Super Mario White Edition Console System -BRAND NEW- SHIPS INSURED https://t.co/tMskJs30pd
flusodre,Tue Nov 29 01:11:30 +0000 2016,VP,0,0,black and yellow
headphone_watch,Tue Nov 29 01:11:30 +0000 2016,,0,0,『開放型ヘッドホンの売れ筋 AKG ( アーカーゲー ) / Q701 White』ヘッドフォン.net｜https://t.co/K1D8njZ82j
TOP__Bigbangers,Tue Nov 29 01:11:30 +0000 2016,Utah,0,0,RT @blend: Last chance to hear about #CyberMonday deals through our Black Friday Genie!! He'll self-destruct when all the TVs… 
ingridlimaa05,Tue Nov 29 01:11:30 +0000 2016,,0,0,"Gente, melhor epoca qnd saia eu, Evy e Lorrany kkkkk to rindo so d lembrar kkk"
kalitzlina,Tue Nov 29 01:11:30 +0000 2016,,0,0,"RT @KOLABOOF2: Dark skinned Black people live HORRIBLY

...do you hear me? HORRIBLY 

....in Castro's Cuba and under Khadafi virtual slave…"
twentyonepandas,Tue Nov 29 01:11:30 +0000 2016, Ⓥ  • |-/ • sweden/scotland,0,0,@inkedblowjob isnt she racist
_romilyajones,Tue Nov 29 01:11:30 +0000 2016,,0,0,RT @__wilda: THEY FLAW ASFFFFFF 😐😐 FUCK THE JUDGE matter fact THE WHOLE SYSTEM FREE THE FUCKING REAALLL J BLACK @KodakBlack1k 🇭🇹💗
Johan06154217,Tue Nov 29 01:11:30 +0000 2016,,0,0,"@puredfro @Hysterisk_kvinn @Don_Classism ""You all sound white"" is racist."
nnaayyoommii,Tue Nov 29 01:11:30 +0000 2016,,0,0,No seriously I don't have a boyfriend bc im gay .
JulliaVidal,Tue Nov 29 01:11:30 +0000 2016,Na minha casa,0,0,"@FantaALENDA sqnom kkk , mas obg"
re3o1987,Tue Nov 29 01:11:30 +0000 2016,مصر,0,0,"اللهم صل وسلم على نبينا محمد
♻️ https://t.co/YmSCI0kqj4"
bluezazoo,Tue Nov 29 01:11:30 +0000 2016,,0,0,"RT @ezlusztig: If you are a Republican today, whatever your personal feelings about Trump, you now own his racism, sexism, and bigotry. It'…"
d_maaryyy,Tue Nov 29 01:11:30 +0000 2016,,0,0,RT @miss_victoriaxo: And this why i can't stand white bitches sometimes... https://t.co/yPkFErn5bc
SpecialHomeIte,Tue Nov 29 01:11:30 +0000 2016,,0,0,Frigidaire 2.2 Cu Ft White Countertop Microwave - FFCE2238WH https://t.co/gNJy7rupT0 https://t.co/X8m8Ea2R2b
pappyshalfpint1,Tue Nov 29 01:11:30 +0000 2016,,0,0,"@AnneBayefsky    What is wrong with people today...smh,such hate and black hearts...so sad."
BeAlves96,Tue Nov 29 01:11:31 +0000 2016,Recife - PE,0,0,Só os escudos do Figueirense online kkk... 😂😂
XimenaAndaur,Tue Nov 29 01:11:30 +0000 2016,Viña del Mar - Chile,0,0,"RT @ampliadodeltren: Una maravillosa estación y esta abandonada. Río Negro, al sur de Osorno. @vidadetrenes @EmilioBeseler @nelajba https:/…"
Just_Prince,Tue Nov 29 01:11:31 +0000 2016,,0,0,RT @emeraldfaith: Taught a class to college freshmen today on art as political resistance in my @Hey_BlackGirl Carefree Black Queen t… 
giveawayzoto,Tue Nov 29 01:11:30 +0000 2016,United States,0,0,Helloo. :D joe dirtyman (HailSweaters) https://t.co/Mnt5Q4WvWM
sophieturnft,Tue Nov 29 01:11:31 +0000 2016,"a,p,b.",0,0,"Que estrés que la gente piense que finjo ser bisexual pero que en verdad soy lesbiana y no quiero aceptarlo, chupenla🙄"
OG_Brandonious,Tue Nov 29 01:11:31 +0000 2016,,0,0,#FreeKodak #Almost https://t.co/6Zw9mZqjsX
Seyyoshi,Tue Nov 29 01:11:31 +0000 2016,in my basement,0,0,"@PrisonPlanet Who else should we blame? Whites are the only racists in the world. No other race can be racists, right guys? Right?"
Thefluuu,Tue Nov 29 01:11:31 +0000 2016,"Charlotte, NC",0,0,"Black Panther, Thanos, Cable, Asura, Juggernaut - https://t.co/EdQWSLlHcO"
giovanna___paz,Tue Nov 29 01:11:31 +0000 2016,Houston/Philly,0,0,"RT @1942bs: a white supremacist leader said ""Why can't whites have a WAACP like the NAACP?""... the White Association for the Ad… "
GmaDutt,Tue Nov 29 01:11:31 +0000 2016,,0,0,These disrespectful white folk embarrass me.  Same old white shit.  Makes ur participation an invalid cause. https://t.co/wyVEYCTL17
kocur_vania,Tue Nov 29 01:11:31 +0000 2016,,0,0,***AWESOME*** NIKE AIR MAX GREY WHITE BLUE RUNNING TRAINERS SNEAKER SHOES SZ 8 https://t.co/IZfV2P03y8
Kailynn_33,Tue Nov 29 01:11:31 +0000 2016,,0,0,RT @_sunitadevi: uh https://t.co/XHpB4TrNmG
midnightaction,Tue Nov 29 01:11:30 +0000 2016,Cornwall ,0,0,This adorable little gay moment is gonna be happening TODAY...How has it already been a week since their reunion...… https://t.co/gekNfAcug9
b_bogucki,Tue Nov 29 01:11:31 +0000 2016,"Cleveland, Ohio ",0,0,Aww white people that use nigga to be funny and cool yet have a minimum wage job but think think trumps the problem with America &gt;&gt;&gt;&gt;&gt;&gt;
CarlisleHainz,Tue Nov 29 01:11:31 +0000 2016,"Centreville, VA",0,0,Asian Chicken Lettuce Wraps https://t.co/z0Pb0qdhDB
querem_matos,Tue Nov 29 01:11:31 +0000 2016,cf,0,0,@jhenifer_salles a gente tenta ne kkk
JohnRosePutnam,Tue Nov 29 01:11:31 +0000 2016,,0,0,"RT @DougJCooper: Author @LKKelley1
THE WHITE WOLF PROPHECY
Fantastically supernatural!
https://t.co/ZQtKFjt3GW
#Kindle #ian1 #iartg 
https:…"
xoxotadoexo,Tue Nov 29 01:11:31 +0000 2016,planeta equiso,0,0,"RT @baekingly: 一 kim minseok as white, means peace and purification https://t.co/eS90IhGYjo"
_megiet,Tue Nov 29 01:11:31 +0000 2016,Sydney,0,0,RT @CitizenSlant: Rep. Darrell Issa’s Race is Finally Called Three Weeks After Election Day https://t.co/U5RrqOTlDE https://t.co/T0JbzMFmfe
djillnor1,Tue Nov 29 01:11:31 +0000 2016,,0,0,"سبحان الله وبحمده عدد خلقه ورضا نفسه وزنة عرشه ومداد كلماته
♻️ https://t.co/P2KDsGmH63"
MPalesano,Tue Nov 29 01:11:31 +0000 2016,"chickasha, OK",0,0,@LeBatardShow is that Jack Black?
Budzmum,Tue Nov 29 01:11:31 +0000 2016,,0,0,"RT @DerenicByrd: https://t.co/ggXjuGUBml Trump says if Bannon was a racist, he wouldn't have hired him. What do U call a guy who hates blks…"
DudaBastos609,Tue Nov 29 01:11:30 +0000 2016,"Rio de Janeiro, Brasil",0,0,"Participação do Márcio em black mirror, isso sim é professor https://t.co/p0c2xnN67f"
sodiogotabom,Tue Nov 29 01:11:31 +0000 2016,Kanto,0,0,@DRP_Bessa quero e tenho de ser eu a cair no erro e como vi em desconto do black friday
dionnebe_,Tue Nov 29 01:11:31 +0000 2016,"livetweetin HGTV, gulping wine",0,0,RT @abdielfenty: See two heterosexual men kissing each other. This just a way to show your bro how much you appreciate him. not gay https:/…
SrNetorious,Tue Nov 29 01:11:31 +0000 2016,,0,0,"@bbkannaa PORRA N XINGA E N USA CAPS AQ N
anna = metade do meu celular
anna é minha metade
gay? com crtz, mas foi legal fala aí"
Hijab_Fest,Tue Nov 29 01:11:31 +0000 2016,Sabuga Bandung.,0,0,"Daily Hijab Inspiration.
.
.
.
#indonesiahijabfest 
#muslim 
#muslimahwear 
#muslimahfashion… https://t.co/BwhkTcS6Fi"
rc_kris,Tue Nov 29 01:11:31 +0000 2016,"Orlando, FL",0,0,RT @kgscanlon: ‘Unacceptable’: @RepDianeBlack hits HHS over ‘form-letter reply’ to Planned Parenthood inquiry https://t.co/liqk5d3E3r via @…
SequesterTales,Tue Nov 29 01:11:31 +0000 2016,,0,0,"@addictionguy Nah, the white guys are all ""mentally unstable loners,"" right? Right?"
leeebonnie,Tue Nov 29 01:11:31 +0000 2016,On a unicorn,0,0,RT @YasminYonis: What happened to the white shooter?
MyBrandiLove,Tue Nov 29 01:11:31 +0000 2016,,0,0,"Watch lesbian movie: https://t.co/f38aviCvTu
18 year old Masha stripping https://t.co/Qc11JhSSAz"
BLMBullshit,Tue Nov 29 01:11:31 +0000 2016,United States,0,0,@tariqnasheed no one said anything about being black. Somalian doesn't mean black dumbass
campingislife4,Tue Nov 29 01:11:31 +0000 2016,Iowa,0,0,SNUGPAK - Softie Elite 3 Sleeping Bag  - Black - UN-USED - NEW IN PLASTIC !!! at Tactical Gear Zone https://t.co/HTRyakHsOt #snugpak #camp…
A_Phoenix721,Tue Nov 29 01:11:31 +0000 2016,"Boston, MA",0,0,"RT @TyreeBP: Black men, 

Please get a check-up from your local physician. It can be lifesaving."
1helix,Tue Nov 29 01:11:31 +0000 2016,ATLANTA ,0,0,you talkin about me right https://t.co/gtCZDbIm2s
AnimaLancaster,Tue Nov 29 01:11:31 +0000 2016,"Lancaster, CA",0,0,"#A5015187
Silver and brown Yorkshire Terrier
Male 2 years old.
https://t.co/vjcJ3xNxxT https://t.co/s5LeQ1PCW8"
djillnor1,Tue Nov 29 01:11:31 +0000 2016,,0,0,"سبحان الله وبحمده عدد خلقه ورضا نفسه وزنة عرشه ومداد كلماته
♻️ https://t.co/naeDxM6lyK"
DearOldNJ,Tue Nov 29 01:11:31 +0000 2016,"Pittsburgh, PA",0,0,RT @NMyZ0N3: Girls always tryna change someone. https://t.co/vluv7xoxzo
florisgata,Tue Nov 29 01:11:31 +0000 2016,"Paty do Alferes, Brasil",0,0,RT @LovMack: @florisgata to pretendendo. Mas vou meia boca com uma fantasia meio boxta kkk cê vai não?
wendell_machado,Tue Nov 29 01:11:31 +0000 2016,,0,0,@vitorrgoulartt Tomara que seja toda de marcar kkk
holtzpippa,Tue Nov 29 01:11:31 +0000 2016,chile,0,0,"RT @awesomelocks: Why the FUCK do y'all have to keep having studies for shit EVERYBODY knows already? ""The sun exists, study finds."" https:…"
alida_v,Tue Nov 29 01:11:31 +0000 2016,"Québec, Canada",0,0,"RT @fsog_greysessed: He's standing by the piano, dressed in a tight black t-shirt, and jeans... those jeans. 👖🔥 #FiftyShadesFreed https://t…"
MoonAngelWings,Tue Nov 29 01:11:32 +0000 2016,No Marketers/GetTwitterFollows,0,0,‘There was blood everywhere’: Trump supporter arrested after attacking gay men at Sydney McDonald’s https://t.co/P8JHcknpSW
Philipe_Silva10,Tue Nov 29 01:11:31 +0000 2016,Cidade Maravilhosa ♥,0,0,Hoje o dia foi corrido pras minhas mãos kkk
CallmeDira,Tue Nov 29 01:11:31 +0000 2016,"New Rochelle, NY",0,0,this make no fucking sense!!! https://t.co/QQNPY4zLf2
W8MM,Tue Nov 29 01:11:32 +0000 2016,,0,0,"RT @JoshMandelOhio: Islamist attacker: Reached boiling point, referenced lone wolf attacks, cited radical Muslim cleric Anwar al-Awlaki.
ht…"
L226_xx,Tue Nov 29 01:11:32 +0000 2016,Kuwait,0,0,"أعوذ بكلمات الله التامات من شر ما خلق
♻️ https://t.co/K8zneAz8iH"
HugieJAmes,Tue Nov 29 01:11:31 +0000 2016,,0,0,@FreemanMarkel because it's white?
SpecialCameras,Tue Nov 29 01:11:31 +0000 2016,,0,0,Nikon D D3100 14.2 MP Digital SLR Camera - Black (Kit w/ AF-S DX VR 18-55mm... https://t.co/pCBhA7htZc https://t.co/frQDPAiwla
Nintendoe3E3,Tue Nov 29 01:11:32 +0000 2016,United States,0,0,Nintendo 3DS Super Mario Black Edition Console System -BRAND NEW- SHIPS INSURED https://t.co/Ke7ATKuVsd
siitafisi,Tue Nov 29 01:11:32 +0000 2016,,0,0,@Lizzy2wavy @mamii__j lmfao ! She was just saying how moana was drawn she's not really Samoan or any other race &amp; to like get over it 😂
26Atasha726,Tue Nov 29 01:11:32 +0000 2016,Baltimore Maryland,0,0,"RT @lovelyti: so this chick really gave up her job and SON, to work on her 1st lesbian relationship lol i guess  #LHHNY https://t.co/LLFmVl…"
ibpixiechick,Tue Nov 29 01:11:32 +0000 2016,,0,0,RT @BlackManUSA: America https://t.co/tpG6msWoAx
VainandAble,Tue Nov 29 01:11:32 +0000 2016,right there  v,0,0,🤔 https://t.co/IJiFNXIrty
nabilas_here,Tue Nov 29 01:11:32 +0000 2016,Queens girl,0,0,"RT @JasMoneyRecords: Most male humor is hinged on misogyny, violence and homophobia. Take those away, and very very few men are actually fu…"
trappertor,Tue Nov 29 01:11:32 +0000 2016,,0,0,"RT @HornyFacts: Male moans are such a turn on, don't hold them back"
IAmDMoreira,Tue Nov 29 01:11:32 +0000 2016,510 to my city. ,0,0,"RT @ztsamudzi: Of course, schools are going to hide behind ""public institutions + 1st Amendment"" to not even feign hand-wringing o… "
peacemakerco,Tue Nov 29 01:11:32 +0000 2016,"Hidalgo, Texas",0,0,"I found a black squirrel! ""¡Encontré una ardilla negra!"" 😅 https://t.co/BC3C1cZBgk"
kocur_vania,Tue Nov 29 01:11:32 +0000 2016,,0,0,nike flyknit racer Midnight Triple Black 526628-009 Men Size 9 Confirmed Order https://t.co/n2W3cDuzxp
Selfman999,Tue Nov 29 01:11:32 +0000 2016,The South,0,0,RT @latinaafortrump: Abdul Razak Ali Artan went on a rant on FB prior. So he came as a Muslim refugee to take advantage&amp;seek revenge? Th… 
madi_leigh25,Tue Nov 29 01:11:32 +0000 2016,,0,0,this right here😂👐🏽 https://t.co/tyNcQ1W2xM
artthrobharry,Tue Nov 29 01:11:32 +0000 2016,#blm  #notmypresident,0,0,😂😭😭😂 https://t.co/phgYSIJRJe
GoodHealthIte,Tue Nov 29 01:11:32 +0000 2016,,0,0,"16"" Glueless 1# Black 100% Brazilian Virgin Human Hair Body Wave Lace Front Wigs https://t.co/GpcbQYX0ww https://t.co/9lqYhDZtK5"
jelllystone,Tue Nov 29 01:11:32 +0000 2016,C a l i f o r n i a,0,0,"RT @_jake_horn: Trump:Somali refugees will be a disaster

Liberals:Trump is racist

2day: Somali refugee goes on killing spree @OSU

Libera…"
SCalisam,Tue Nov 29 01:11:32 +0000 2016,"Portland,Oregon Tampa, Florida",0,0,RT @GodfreyElfwick: It really angers me that white people in America don't understand how it feels to be as oppressed as Tariq Nasheed. htt…
sureshr40,Tue Nov 29 01:11:32 +0000 2016,"Jaffna, SriLanka",0,0,"RT @ThalaAjith_FC: Today Trichy #Thala Fans Organized Free Female Health &amp; Welfare Camp!

Good Job Guys!

#ThalaWelfareWorks https://t.co/i…"
DennisVance,Tue Nov 29 01:11:32 +0000 2016,"Missouri, USA",0,0,"You hate all...
-------------
https://t.co/3gPNstQyF7 https://t.co/0KxxcNXwYa"
RKWM92,Tue Nov 29 01:11:32 +0000 2016,,0,0,@McDonalds @gillianbwhite blatantly criminal policies and working conditions that lead to the erosion of black women everyday #inequalityis
John_Cavelli,Tue Nov 29 01:11:32 +0000 2016,New York,0,0,RT @SBNationNHL: Got a case of the Mondays? Have some good hockey dogs on ice to cheer you up: https://t.co/V9F1YCJNck https://t.co/HqBbG6l…
hrstand,Tue Nov 29 01:11:32 +0000 2016,"Alvin, TX",0,0,@avalos_rick rick just because you look white &amp; u are dating a girl of a caucasian ethnicity doesn't make u white! you under cooked chicken
BlogForTheCause,Tue Nov 29 01:11:32 +0000 2016,Online!,0,0,https://t.co/IQRfI7gA2N #Shoes Nike Air Retro 11 Gamma blue/black size 7 https://t.co/7JDJ4MTf0U
felixrmfc,Tue Nov 29 01:11:32 +0000 2016,corinthians ¡real madrid! ,0,0,"RT @Benzema: A special @realmadrid shirt, made with @parleyxxx recycled plastic ocean. White is beautiful @adidasfootball !… "
VileEpiphany,Tue Nov 29 01:11:32 +0000 2016,,0,0,"RT @Trumpnado2016: Trump's evil, nasty &amp; racist inner self just pour out in every one of #TrumpsButtUglyPhotos
@MELANIATRUMP… "
yoosef02227,Tue Nov 29 01:11:32 +0000 2016,,0,0,"أعوذ بكلمات الله التامات من شر ما خلق
♻️ https://t.co/yvwBqUuw0G"
SonoranRed,Tue Nov 29 01:11:32 +0000 2016,SONORAN DESERT,0,0,"True  Passing Thru 

#MAGA https://t.co/jiyK4jGMf4"
MintPressNews,Tue Nov 29 01:11:32 +0000 2016,Correspondents everywhere,0,0,RT @JShahryar: Here's the reality: 95%+ of Muslims in America are either Brown or Black. America simply projects its racism against PoC on…
ispeakmuusic_,Tue Nov 29 01:11:33 +0000 2016,,0,0,RT @BeyonceCapital: Lemonade has been named the best album of the year by Rolling Stone. It's the first time an album by a black female… 
joeythekeys,Tue Nov 29 01:11:33 +0000 2016,,0,0,RT @GOPNewsRoom: Ohio State University shooting was done by a Muslim refugee! Once in office Trump will stop them coming to America! #drain…
lgbtqrose,Tue Nov 29 01:11:33 +0000 2016,,0,0,"RT @herizenes: karla souza
- my hispanic mommy
- so educated on a wide variety of topics
- her first english role was on htgawm
-… "
SomePeculiar,Tue Nov 29 01:11:32 +0000 2016,Elusive,0,0,Hell nawl https://t.co/FPpCu9KSq3
myirisqueen,Tue Nov 29 01:11:33 +0000 2016,4/29/16,0,0,RT @chinnyminny123: The fact that this is the first bw album to achieve this is tragic https://t.co/R6lttTxabr
JimB_85,Tue Nov 29 01:11:33 +0000 2016,Pennsylvania,0,0,"RT @Asamiiiya: But characters that need to be in Marvel vs Capcom 4 - Misty Knight , Scarlet Witch , Winter Soldier , Blade , Black Panther…"
seungles,Tue Nov 29 01:11:32 +0000 2016,bella,0,0,"RT @mwoana: 🍃a black pink stan🍃
- NOS DÊ UM NOME PELO AMOR DE DEUS
- fé no pai que a yg promova
- whistle &gt;&gt;&gt;&gt; boombayah
- desconhecem visu…"
adokalad10,Tue Nov 29 01:11:33 +0000 2016,"Doğanhisar, Türkiye",0,0,"سبحان الله وبحمده عدد خلقه ورضا نفسه وزنة عرشه ومداد كلماته
♻️ https://t.co/MrfT44RvXv"
ImRaylene,Tue Nov 29 01:11:32 +0000 2016,,0,0,"Watch lesbian movie: https://t.co/mnJejAzEHI
Tiny teen sucking her massive man https://t.co/7vCF9Rq18I"
Lucassakamotoo,Tue Nov 29 01:11:33 +0000 2016,,0,0,montaram um grupo com simplesmente TODA galera q eu estudei no ensino fundamental e medio do Marista e eu to morrendo com as fotos kkk.
QIIUZ_,Tue Nov 29 01:11:33 +0000 2016,,0,0,"RT @carbonarableu: ""SM and YG won't be putting their trainees into Produce 101 male version"" https://t.co/sDRM3p1JXD"
SupremeNagoya,Tue Nov 29 01:11:32 +0000 2016,The Internet,0,0,Black Polartec Earflap Camp M/L - $65 Shipped @Neilmirch https://t.co/aJJcxTxeGP #supremeclothing https://t.co/CfugWJFCSX
Wonderkaty,Tue Nov 29 01:11:33 +0000 2016,Porto,0,0,RT @OriginalFunko: RT &amp; follow @OriginalFunko for the chance to win a @GameStop exclusive Black Friday Mystery Box! We're picking SIX… 
IsaHerrera_D,Tue Nov 29 01:11:33 +0000 2016,,0,0,"""-¿Tú sabes lo q es un agujero negro?-¿Un agujero negro?(responde la prostituta) ¡Cómo no lo voy a saber, si vivo de eso!"" Poderosa Afrodita"
Ellen_1013,Tue Nov 29 01:11:33 +0000 2016,Na Sua ,0,0,@marquesjoao1501 @raquel_soaresl neh não kkk
winmatt53,Tue Nov 29 01:11:33 +0000 2016,,0,0,"RT @_Makada_: Hoaxing media keeps calling the Ohio State University attack a ""lone wolf"" shooting. NO, it was a radical MUSLIM terror attac…"
mannykang_,Tue Nov 29 01:11:33 +0000 2016,Winnipeg,0,0,RT @RapFavorites: Breaking News: Kodak Black has been released from jail https://t.co/KmtNG85VmV https://t.co/vPvdIZ2uv5
nocralaira06,Tue Nov 29 01:11:33 +0000 2016,TEXAS,0,0,Black boys are tha shit
gybram_sex,Tue Nov 29 01:11:33 +0000 2016,,0,0,RT @SexoCaliente__: #porno #amateur #teen #sex #xxx #SexEmpire #lesbian #anal #casero #putipobres #sexo https://t.co/EfArcPUBuy
AKTogether,Tue Nov 29 01:11:33 +0000 2016,Alaska,0,0,"Black Friday, Small Business Saturday... the best day of them all #GivingTuesday is tomorrow. Kick off the... https://t.co/LlP41LgFdH"
RDRPlaylist,Tue Nov 29 01:11:33 +0000 2016,"Seattle, WA",0,0,Problem by 6lack from the album FREE BLACK
daaamdezzz,Tue Nov 29 01:11:33 +0000 2016,5:3 7:20 11:13 11:14,0,0,RT @jadaaaaaJ: @daaamdezzz https://t.co/mG7ekIVNwR
almeidatety,Tue Nov 29 01:11:33 +0000 2016,031,0,0,nu eu sou meio bipolar kkk
70torinoman,Tue Nov 29 01:11:33 +0000 2016,Los Angeles,0,0,RT @shailjapatel: Today in US Nazis. https://t.co/UTapvSI1Ec
epolk87,Tue Nov 29 01:11:33 +0000 2016,"Gallatin, TN",0,0,KDDC is cold and only leads 19-10 over White House middle at the half
ndylan1,Tue Nov 29 01:11:33 +0000 2016,"California, USA",0,0,"RT @AnimaLancaster: #A4787035
White and black Beagle and Chihuahua - Smooth Coated
Spayed Female 3 years old.
https://t.co/lS3cUP7gco https…"
talismans7_me,Tue Nov 29 01:11:33 +0000 2016,Army Ahgase together*~,0,0,RT @mecartoon1: คุกคามทางเพศ ล้อ LGBT ล้อหน้าตาคนไทย เคยชอบรายการนี้นะ แต่ต่อไปหน้าให้วงนี่ไปเถอะ #snlจับเป้า https://t.co/9OYoSOouVa
mm333370,Tue Nov 29 01:11:33 +0000 2016,,0,0,"أعوذ بكلمات الله التامات من شر ما خلق
♻️ https://t.co/lwtJa3TdV8"
malshammari17,Tue Nov 29 01:11:33 +0000 2016,#mostaqilla/#824,0,0,"سبحان الله وبحمده عدد خلقه ورضا نفسه وزنة عرشه ومداد كلماته
♻️ https://t.co/W42NkZ3Akj"
SuAli___,Tue Nov 29 01:11:33 +0000 2016,,0,0,"اللهم صل وسلم على نبينا محمد
♻️ https://t.co/vRMez516vV"
kkaremaa,Tue Nov 29 01:11:33 +0000 2016,,0,0,RT @TheHooperJay_22: this video is screaming for every female 😂😂😂  https://t.co/2kTDsfqpnD
